# ra dec outfile
181.04784330209048 -1.716102250495771 40049466228633307.png
181.20060763252013 -1.7151358342130705 40049466228633318.png
181.11618474966954 -1.716772038871504 40049466228633329.png
181.04548221290264 -1.7150772142015172 40049466228633404.png
181.04454736514478 -1.7121620921408875 40049466228633432.png
181.02751790158447 -1.7127846575186436 40049466228633443.png
181.15669589974834 -1.7122452727256439 40049466228633448.png
181.1647246352735 -1.709247924372102 40049466228633628.png
181.12839064804066 -1.7074062855210494 40049466228633725.png
181.07118892068928 -1.7067941703167238 40049466228633820.png
181.1589688619931 -1.7027454761843561 40049466228633998.png
181.10012027037968 -1.7026728801109172 40049466228634010.png
181.10102720979737 -1.7007332768730097 40049466228634068.png
181.19748970109936 -1.6995166497282774 40049466228634090.png
181.07236940524993 -1.7003255180802455 40049466228634093.png
181.04069258456386 -1.698346701840737 40049466228634163.png
181.18923451579457 -1.6948798771210711 40049466228634312.png
181.11185981535468 -1.6942649163374723 40049466228634328.png
181.09929817684505 -1.6940563562043183 40049466228634339.png
181.09668058732382 -1.6950001011629277 40049466228634340.png
181.0768575749831 -1.692669574367365 40049466228634433.png
181.17939681944938 -1.6893201339495896 40049466228634462.png
181.1815758487013 -1.6881329592621461 40049466228634463.png
181.19256438059782 -1.6916733174212513 40049466228634492.png
181.1020618149315 -1.6905856040746416 40049466228634517.png
181.103326613854 -1.6913922976097429 40049466228634518.png
181.1962001131139 -1.6910202279846926 40049466228634591.png
181.105549283222 -1.6882828995615609 40049466228634604.png
181.07796949314044 -1.6866760286470754 40049466228634698.png
181.1887259380464 -1.684639421403613 40049466228634757.png
181.10992452627536 -1.6826864026789123 40049466228634800.png
181.11668148998825 -1.6821169026243425 40049466228634826.png
181.12261752117593 -1.6842030349197408 40049466228634835.png
181.02641835386115 -1.680515871552891 40049466228634951.png
181.10878443339 -1.680197130969973 40049466228634960.png
181.02394106007492 -1.679754910724171 40049466228635037.png
181.1814263290636 -1.6766341331346262 40049466228635121.png
181.1802573271475 -1.6765308716976668 40049466228635122.png
181.11720906745504 -1.6761392652989844 40049466228635130.png
181.2041112343735 -1.6751515653779476 40049466228635161.png
181.20452057257933 -1.675216425997681 40049466228635162.png
181.1938670622329 -1.6741650871792795 40049466228635170.png
181.1839091443757 -1.6738038761666156 40049466228635206.png
181.1610659707119 -1.6749561693816875 40049466228635239.png
181.07231790500617 -1.6719582001973963 40049466228635276.png
181.1491650761711 -1.6716009246423935 40049466228635285.png
181.1724966321204 -1.6719012097892771 40049466228635302.png
181.02699221011002 -1.6707500038994725 40049466228635321.png
181.10690953331988 -1.6708627634281727 40049466228635378.png
181.08094768651503 -1.6697775041172966 40049466228635381.png
181.19788984200892 -1.669558226989983 40049466228635402.png
181.12822046111992 -1.670290824369298 40049466228635420.png
181.13792260263327 -1.6676637061941808 40049466228635481.png
181.09793625702034 -1.6680517829311248 40049466228635485.png
181.0983685113181 -1.6673972087869788 40049466228635486.png
181.17192812706298 -1.6668832108346678 40049466228635524.png
181.1469398687163 -1.6653813823171244 40049466228635600.png
181.13523912875308 -1.6659557623874337 40049466228635614.png
181.1671321598671 -1.6643772692015704 40049466228635645.png
181.14470358675484 -1.6632262034036724 40049466228635680.png
181.14754560765024 -1.6591330932208712 40049466228635691.png
181.12376745569009 -1.660338975654791 40049466228635961.png
181.16626913494574 -1.660496376814421 40049466228635970.png
181.12669270923115 -1.6601068089672155 40049466228635975.png
181.19289735343557 -1.6596635077172237 40049466228635983.png
181.10148259592137 -1.6588090641741293 40049466228636004.png
181.1373029467973 -1.6580509612473715 40049466228636057.png
181.10536292246002 -1.657165580981837 40049466228636080.png
181.17413799428593 -1.6547847580956276 40049466228636211.png
181.10823430232458 -1.6529258022838544 40049466228636281.png
181.16765710897243 -1.6481246837994166 40049466228636476.png
181.20688633062403 -1.646879594454746 40049466228636491.png
181.1823099386365 -1.6453733033394307 40049466228636567.png
181.106011766779 -1.6396154580193938 40049466228636802.png
181.11388436596263 -1.6384758044528698 40049466228636884.png
181.17947194640124 -1.6363058646050084 40049466228636985.png
181.17854607162147 -1.6360028710649888 40049466228636986.png
181.116574673096 -1.63623109996101 40049466228637005.png
181.18766972143317 -1.6353470862781552 40049466228637053.png
181.17593274268737 -1.6289174758222507 40049466228637418.png
181.06793190207264 -1.6302968857166245 40049466228637431.png
181.07115436019984 -1.6305958077374574 40049466228637432.png
181.06972982332144 -1.6316449524670136 40049466228637433.png
181.09505120704898 -1.6277255882774821 40049466228637484.png
181.100225433677 -1.62715501849891 40049466228637501.png
181.1965724525848 -1.625752000990104 40049466228637557.png
181.11983010923785 -1.6267765836028207 40049466228637564.png
181.17294045548257 -1.6254766894483506 40049466228637641.png
181.18850646033272 -1.6207195995889943 40049466228637839.png
181.12886636235166 -1.6187922886909416 40049466228637903.png
181.1818042731433 -1.6168248160650063 40049466228637910.png
181.16372293512902 -1.6160260227232992 40049466228638000.png
181.13925290243012 -1.6177095000717439 40049466228638005.png
181.12412788619426 -1.6159952216274056 40049466228638106.png
181.1497064966027 -1.6141339950386595 40049466228638187.png
181.06944518815723 -1.6129451013201448 40049466228638193.png
181.08572034641875 -1.6135721130885108 40049466228638202.png
181.08525254268363 -1.6120511926453411 40049466228638203.png
181.08584360638855 -1.6128646386683394 40049466228638205.png
181.17921030391145 -1.6106631111913818 40049466228638291.png
181.07242357524254 -1.6112146801016123 40049466228638338.png
181.15689789689526 -1.6100416634959982 40049466228638392.png
181.18547011461806 -1.6070687580359084 40049466228638477.png
181.14802698571734 -1.6068197723118767 40049466228638506.png
181.19294272370817 -1.6074523453660754 40049466228638515.png
181.11847496414092 -1.605966436728254 40049466228638587.png
181.16944042921625 -1.604896545185737 40049466228638635.png
181.155466449664 -1.6044641110584885 40049466228638654.png
181.19505043343017 -1.603479295931915 40049466228638703.png
181.10222567333378 -1.6027142938225052 40049466228638720.png
181.170826076819 -1.6011051851390388 40049466228638800.png
181.1427111033949 -1.5996252513178115 40049466228638808.png
181.0917950765615 -1.5990519756906514 40049466228638837.png
181.1775366956297 -1.5988335204050428 40049466228638930.png
181.20289749041717 -1.593954239457484 40049466228639099.png
181.20336207085933 -1.594188569509806 40049466228639100.png
181.16639152248715 -1.5950167982350765 40049466228639111.png
181.12106153432453 -1.5941458283575671 40049466228639122.png
181.0734882954541 -1.592977434853777 40049466228639263.png
181.09963644707761 -1.5902402405884386 40049466228639348.png
181.20505400864894 -1.5908425505599366 40049466228639382.png
181.17486615379437 -1.588326934047935 40049466228639460.png
181.1590990448133 -1.5879369730571045 40049466228639469.png
181.14700307040837 -1.583606429987491 40049466228639652.png
181.08410961358322 -1.5859232612614453 40049466228639662.png
181.09943101300018 -1.5823459120399168 40049466228639742.png
181.1008101044012 -1.5832453708931828 40049466228639744.png
181.17812665459522 -1.5824045281427732 40049466228639799.png
181.18421029711075 -1.5791986910776352 40049466228639957.png
181.13621826121158 -1.5750049366590009 40049470523572623.png
181.08442547799947 -1.5727767197282787 40049470523572734.png
181.18712535572496 -1.5655540947659288 40049470523573084.png
181.11138268222925 -1.5652334727217196 40049470523573109.png
181.14746573677758 -1.5511288648377024 40049470523573813.png
181.04579547216278 -1.5490645786063455 40049470523573930.png
181.102779301564 -1.5484810049550162 40049470523573947.png
181.1158052747214 -1.5476469603060654 40049470523574006.png
181.11253433651945 -1.5430231540588604 40049470523574251.png
181.19605752313856 -1.5417967168515987 40049470523574289.png
181.1517907729448 -1.533771636902258 40049470523574636.png
181.0765567967438 -1.5306338505038988 40049470523574778.png
181.09585847740246 -1.527321717468695 40049470523574930.png
181.075564996564 -1.526384427215425 40049470523574975.png
181.07621242309023 -1.5251662761331493 40049470523575045.png
181.12885865529978 -1.5244220618716808 40049470523575061.png
181.1212841073207 -1.5234892503757882 40049470523575098.png
181.13975034867346 -1.523152624246427 40049470523575131.png
181.12808987664113 -1.5204547325715003 40049470523575284.png
181.1721278087516 -1.5198487792927176 40049470523575321.png
181.08857378210635 -1.5201543338580747 40049470523575322.png
181.08453587856033 -1.5199965363573336 40049470523575332.png
181.1707574619028 -1.5189040298154781 40049470523575384.png
181.12109164088773 -1.5187125834329054 40049470523575392.png
181.08375007364444 -1.518080037107309 40049470523575442.png
181.15919569438674 -1.5171804702577179 40049470523575478.png
181.03066850189214 -1.5112816004288165 40049470523575768.png
181.03136379205642 -1.5080384228465635 40049470523575958.png
181.0289621001982 -1.5032955743490664 40049470523576217.png
181.0398238898622 -1.5007886094184364 40049470523576366.png
181.0881495474175 -1.5001928376374114 40049470523576398.png
181.20028502630757 -1.4993130874835598 40049470523576439.png
181.0429719137138 -1.4877340398686163 40049470523577125.png
181.15869844505985 -1.5775170091946524 40049470523597530.png
181.11057461279515 -1.5701364309278971 40049470523597806.png
181.14229681662442 -1.569956377437319 40049470523597829.png
181.20189339666248 -1.5696505443396551 40049470523597849.png
181.16720830015524 -1.5709235375899295 40049470523597892.png
181.16789703397382 -1.5699471508835852 40049470523597910.png
181.19685543624087 -1.5701616682684336 40049470523597963.png
181.09286484172316 -1.5656812309857786 40049470523598088.png
181.19298686844752 -1.5629134080229359 40049470523598123.png
181.19033830285792 -1.561283570550112 40049470523598124.png
181.19295865250083 -1.5619596842933539 40049470523598125.png
181.19601056845994 -1.564200644023893 40049470523598179.png
181.18643519405396 -1.5639341601912131 40049470523598200.png
181.0939142969463 -1.5640482706266239 40049470523598203.png
181.14329875875134 -1.5627055399032697 40049470523598227.png
181.08920824512083 -1.5613093505202789 40049470523598284.png
181.13663707395852 -1.5608067768430676 40049470523598287.png
181.1097103212468 -1.5606994507844776 40049470523598293.png
181.14367515087227 -1.559098244333064 40049470523598377.png
181.14184360447706 -1.5565556650459902 40049470523598471.png
181.08141838405658 -1.555261920905888 40049470523598538.png
181.09819245941674 -1.5549559542640514 40049470523598543.png
181.03006222563496 -1.5362850171662072 40049470523598593.png
181.12157643087474 -1.552607678724287 40049470523598730.png
181.0963283908093 -1.5527627649638895 40049470523598744.png
181.0229099827087 -1.550087087953813 40049470523598845.png
181.08060309620288 -1.5194011663551819 40049470523598886.png
181.09219529349687 -1.522963891119117 40049470523598980.png
181.09282775689778 -1.5213699041580575 40049470523599051.png
181.0910473403541 -1.51896142302915 40049470523599126.png
181.08367287529782 -1.549620065974578 40049470523599169.png
181.13252655622514 -1.5490496534470197 40049470523599342.png
181.1473391942876 -1.548082503346819 40049470523599495.png
181.03794907508933 -1.5438266682315422 40049470523599689.png
181.02696705037627 -1.543622736794222 40049470523599698.png
181.03979842416265 -1.5419333494383316 40049470523599783.png
181.06514280687506 -1.5410401496780084 40049470523599790.png
181.18130156339856 -1.5406531824972785 40049470523599794.png
181.17838285183748 -1.5400238860890916 40049470523599812.png
181.13140910074225 -1.5385244572114936 40049470523599897.png
181.06917097299026 -1.5386278473509143 40049470523599907.png
181.19871003213572 -1.537050402015307 40049470523599947.png
181.17233888456119 -1.5381399327736833 40049470523599949.png
181.17128394861624 -1.5387944655913923 40049470523599950.png
181.1778967996533 -1.5347078449256524 40049470523600014.png
181.09597879655237 -1.534392926210021 40049470523600024.png
181.09665936810666 -1.534365111332153 40049470523600027.png
181.12307181651872 -1.5341706785618392 40049470523600033.png
181.0364975731106 -1.5355147480248037 40049470523600042.png
181.03704742863502 -1.5345047284544666 40049470523600048.png
181.09385697621192 -1.5329276932090303 40049470523600092.png
181.0746963122029 -1.5327358385316152 40049470523600098.png
181.0622637526916 -1.53239812549552 40049470523600109.png
181.1302406883665 -1.5319338210386508 40049470523600115.png
181.18441484351905 -1.5319205241854361 40049470523600120.png
181.196309462725 -1.5311973383134472 40049470523600133.png
181.19061372256235 -1.5311683023379414 40049470523600142.png
181.19304385022923 -1.5305601751282378 40049470523600151.png
181.16536750738777 -1.5298137880858367 40049470523600174.png
181.1657949530007 -1.5294786534684943 40049470523600175.png
